lux,waktu,esi,status,jarak
150.4,122.0,1.22,LELAH,Jauh (>70 cm)
153.6,122.0,1.25,LELAH,Jauh (>70 cm)
157.6,122.0,1.28,LELAH,Jauh (>70 cm)
161.6,122.0,1.31,LELAH,Jauh (>70 cm)
165.3,123.0,1.36,LELAH,Jauh (>70 cm)
169.0,123.0,1.39,LELAH,Jauh (>70 cm)
172.7,123.0,1.42,LELAH,Jauh (>70 cm)
176.1,123.0,1.44,LELAH,Jauh (>70 cm)
179.8,123.0,1.47,LELAH,Jauh (>70 cm)
184.0,123.0,1.51,LELAH,Jauh (>70 cm)
187.9,123.0,1.54,LELAH,Jauh (>70 cm)
192.1,123.0,1.57,LELAH,Jauh (>70 cm)
196.6,123.0,1.61,LELAH,Jauh (>70 cm)
200.8,123.0,1.65,LELAH,Sedang (30–70 cm)
205.7,123.0,1.69,LELAH,Sedang (30–70 cm)
211.3,123.0,1.73,LELAH,Sedang (30–70 cm)
216.5,123.0,1.78,LELAH,Sedang (30–70 cm)
222.4,124.0,1.84,LELAH,Sedang (30–70 cm)
229.4,124.0,1.9,LELAH,Sedang (30–70 cm)
236.9,124.0,1.96,LELAH,Sedang (30–70 cm)
245.1,124.0,2.03,SANGAT LELAH,Sedang (30–70 cm)
253.2,124.0,2.09,SANGAT LELAH,Sedang (30–70 cm)
259.2,124.0,2.14,SANGAT LELAH,Sedang (30–70 cm)
264.3,124.0,2.18,SANGAT LELAH,Sedang (30–70 cm)
268.5,124.0,2.22,SANGAT LELAH,Sedang (30–70 cm)
273.2,124.0,2.26,SANGAT LELAH,Sedang (30–70 cm)
278.0,124.0,2.3,SANGAT LELAH,Sedang (30–70 cm)
279.0,124.0,2.31,SANGAT LELAH,Sedang (30–70 cm)
280.0,124.0,2.31,SANGAT LELAH,Sedang (30–70 cm)
275.2,125.0,2.29,SANGAT LELAH,Sedang (30–70 cm)
254.4,125.0,2.12,SANGAT LELAH,Sedang (30–70 cm)
235.3,125.0,1.96,LELAH,Sedang (30–70 cm)
217.6,125.0,1.81,LELAH,Sedang (30–70 cm)
201.5,125.0,1.68,LELAH,Sedang (30–70 cm)
187.8,125.0,1.56,LELAH,Jauh (>70 cm)
175.2,125.0,1.46,LELAH,Jauh (>70 cm)
173.5,125.0,1.45,LELAH,Jauh (>70 cm)
192.3,125.0,1.6,LELAH,Jauh (>70 cm)
209.7,125.0,1.75,LELAH,Sedang (30–70 cm)
227.0,125.0,1.89,LELAH,Sedang (30–70 cm)
238.3,125.0,1.99,LELAH,Sedang (30–70 cm)
248.7,126.0,2.09,SANGAT LELAH,Sedang (30–70 cm)
253.6,126.0,2.13,SANGAT LELAH,Sedang (30–70 cm)
259.7,126.0,2.18,SANGAT LELAH,Sedang (30–70 cm)
267.6,126.0,2.25,SANGAT LELAH,Sedang (30–70 cm)
260.8,126.0,2.19,SANGAT LELAH,Sedang (30–70 cm)
254.6,126.0,2.14,SANGAT LELAH,Sedang (30–70 cm)
262.7,126.0,2.21,SANGAT LELAH,Sedang (30–70 cm)
263.3,126.0,2.21,SANGAT LELAH,Sedang (30–70 cm)
258.9,126.0,2.17,SANGAT LELAH,Sedang (30–70 cm)
254.8,126.0,2.14,SANGAT LELAH,Sedang (30–70 cm)
250.4,126.0,2.1,SANGAT LELAH,Sedang (30–70 cm)
244.3,127.0,2.07,SANGAT LELAH,Sedang (30–70 cm)
237.0,127.0,2.01,SANGAT LELAH,Sedang (30–70 cm)
230.2,127.0,1.95,LELAH,Sedang (30–70 cm)
223.6,127.0,1.89,LELAH,Sedang (30–70 cm)
218.3,127.0,1.85,LELAH,Sedang (30–70 cm)
214.7,127.0,1.82,LELAH,Sedang (30–70 cm)
211.4,127.0,1.79,LELAH,Sedang (30–70 cm)
209.7,127.0,1.78,LELAH,Sedang (30–70 cm)
208.7,127.0,1.77,LELAH,Sedang (30–70 cm)
207.7,127.0,1.76,LELAH,Sedang (30–70 cm)
208.5,127.0,1.77,LELAH,Sedang (30–70 cm)
213.8,127.0,1.81,LELAH,Sedang (30–70 cm)
218.6,128.0,1.87,LELAH,Sedang (30–70 cm)
223.3,128.0,1.91,LELAH,Sedang (30–70 cm)
224.9,128.0,1.92,LELAH,Sedang (30–70 cm)
223.7,128.0,1.91,LELAH,Sedang (30–70 cm)
222.6,128.0,1.9,LELAH,Sedang (30–70 cm)
219.8,128.0,1.88,LELAH,Sedang (30–70 cm)
216.7,128.0,1.85,LELAH,Sedang (30–70 cm)
213.9,128.0,1.83,LELAH,Sedang (30–70 cm)
212.9,128.0,1.82,LELAH,Sedang (30–70 cm)
212.6,128.0,1.81,LELAH,Sedang (30–70 cm)
212.3,128.0,1.81,LELAH,Sedang (30–70 cm)
211.9,128.0,1.81,LELAH,Sedang (30–70 cm)
212.1,129.0,1.82,LELAH,Sedang (30–70 cm)
212.9,129.0,1.83,LELAH,Sedang (30–70 cm)
213.7,129.0,1.84,LELAH,Sedang (30–70 cm)
215.5,129.0,1.85,LELAH,Sedang (30–70 cm)
219.6,129.0,1.89,LELAH,Sedang (30–70 cm)
223.3,129.0,1.92,LELAH,Sedang (30–70 cm)
229.9,129.0,1.98,LELAH,Sedang (30–70 cm)
235.8,129.0,2.03,SANGAT LELAH,Sedang (30–70 cm)
239.5,129.0,2.06,SANGAT LELAH,Sedang (30–70 cm)
243.0,129.0,2.09,SANGAT LELAH,Sedang (30–70 cm)
248.0,129.0,2.13,SANGAT LELAH,Sedang (30–70 cm)
253.9,129.0,2.18,SANGAT LELAH,Sedang (30–70 cm)
260.6,130.0,2.26,SANGAT LELAH,Sedang (30–70 cm)
266.7,130.0,2.31,SANGAT LELAH,Sedang (30–70 cm)
273.4,130.0,2.37,SANGAT LELAH,Sedang (30–70 cm)
280.9,130.0,2.43,SANGAT LELAH,Sedang (30–70 cm)
290.3,130.0,2.52,SANGAT LELAH,Sedang (30–70 cm)
299.5,130.0,2.6,SANGAT LELAH,Sedang (30–70 cm)
310.8,130.0,2.69,SANGAT LELAH,Sedang (30–70 cm)
324.9,130.0,2.82,SANGAT LELAH,Sedang (30–70 cm)
337.9,130.0,2.93,SANGAT LELAH,Sedang (30–70 cm)
347.9,130.0,3.02,SANGAT LELAH,Sedang (30–70 cm)
357.2,130.0,3.1,SANGAT LELAH,Sedang (30–70 cm)
361.9,131.0,3.16,SANGAT LELAH,Sedang (30–70 cm)
362.2,131.0,3.16,SANGAT LELAH,Sedang (30–70 cm)
356.9,131.0,3.12,SANGAT LELAH,Sedang (30–70 cm)
352.1,131.0,3.08,SANGAT LELAH,Sedang (30–70 cm)
345.7,131.0,3.02,SANGAT LELAH,Sedang (30–70 cm)
339.8,131.0,2.97,SANGAT LELAH,Sedang (30–70 cm)
334.4,131.0,2.92,SANGAT LELAH,Sedang (30–70 cm)
329.4,131.0,2.88,SANGAT LELAH,Sedang (30–70 cm)
326.7,131.0,2.85,SANGAT LELAH,Sedang (30–70 cm)
327.4,131.0,2.86,SANGAT LELAH,Sedang (30–70 cm)
329.5,131.0,2.88,SANGAT LELAH,Sedang (30–70 cm)
332.2,132.0,2.92,SANGAT LELAH,Sedang (30–70 cm)
334.8,132.0,2.95,SANGAT LELAH,Sedang (30–70 cm)
338.8,132.0,2.98,SANGAT LELAH,Sedang (30–70 cm)
345.5,132.0,3.04,SANGAT LELAH,Sedang (30–70 cm)
353.3,132.0,3.11,SANGAT LELAH,Sedang (30–70 cm)
360.4,132.0,3.17,SANGAT LELAH,Sedang (30–70 cm)
368.9,132.0,3.25,SANGAT LELAH,Sedang (30–70 cm)
379.4,132.0,3.34,SANGAT LELAH,Sedang (30–70 cm)
389.4,132.0,3.43,SANGAT LELAH,Sedang (30–70 cm)
398.6,132.0,3.51,SANGAT LELAH,Sedang (30–70 cm)
406.4,132.0,3.58,SANGAT LELAH,Sedang (30–70 cm)
415.0,133.0,3.68,SANGAT LELAH,Sedang (30–70 cm)
426.5,133.0,3.78,SANGAT LELAH,Sedang (30–70 cm)
437.1,133.0,3.88,SANGAT LELAH,Sedang (30–70 cm)
448.9,133.0,3.98,SANGAT LELAH,Sedang (30–70 cm)
459.3,133.0,4.07,SANGAT LELAH,Sedang (30–70 cm)
471.1,133.0,4.18,SANGAT LELAH,Sedang (30–70 cm)
483.7,133.0,4.29,SANGAT LELAH,Sedang (30–70 cm)
496.1,133.0,4.4,SANGAT LELAH,Sedang (30–70 cm)
510.5,133.0,4.53,SANGAT LELAH,Dekat (<30 cm)
525.5,133.0,4.66,SANGAT LELAH,Dekat (<30 cm)
539.3,133.0,4.78,SANGAT LELAH,Dekat (<30 cm)
554.3,133.0,4.91,SANGAT LELAH,Dekat (<30 cm)
570.7,134.0,5.1,SANGAT LELAH,Dekat (<30 cm)
586.0,134.0,5.24,SANGAT LELAH,Dekat (<30 cm)
600.2,134.0,5.36,SANGAT LELAH,Dekat (<30 cm)
614.3,134.0,5.49,SANGAT LELAH,Dekat (<30 cm)
627.7,134.0,5.61,SANGAT LELAH,Dekat (<30 cm)
642.3,134.0,5.74,SANGAT LELAH,Dekat (<30 cm)
655.7,134.0,5.86,SANGAT LELAH,Dekat (<30 cm)
670.4,134.0,5.99,SANGAT LELAH,Dekat (<30 cm)
683.9,134.0,6.11,SANGAT LELAH,Dekat (<30 cm)
696.4,134.0,6.22,SANGAT LELAH,Dekat (<30 cm)
708.8,134.0,6.33,SANGAT LELAH,Dekat (<30 cm)
720.8,134.0,6.44,SANGAT LELAH,Dekat (<30 cm)
732.8,135.0,6.6,SANGAT LELAH,Dekat (<30 cm)
743.8,135.0,6.69,SANGAT LELAH,Dekat (<30 cm)
754.2,135.0,6.79,SANGAT LELAH,Dekat (<30 cm)
763.5,135.0,6.87,SANGAT LELAH,Dekat (<30 cm)
772.0,135.0,6.95,SANGAT LELAH,Dekat (<30 cm)
780.2,135.0,7.02,SANGAT LELAH,Dekat (<30 cm)
788.0,135.0,7.09,SANGAT LELAH,Dekat (<30 cm)
795.5,135.0,7.16,SANGAT LELAH,Dekat (<30 cm)
802.4,135.0,7.22,SANGAT LELAH,Dekat (<30 cm)
808.5,135.0,7.28,SANGAT LELAH,Dekat (<30 cm)
815.2,135.0,7.34,SANGAT LELAH,Dekat (<30 cm)
821.4,135.0,7.39,SANGAT LELAH,Dekat (<30 cm)
827.1,136.0,7.5,SANGAT LELAH,Dekat (<30 cm)
832.6,136.0,7.55,SANGAT LELAH,Dekat (<30 cm)
836.7,136.0,7.59,SANGAT LELAH,Dekat (<30 cm)
840.5,136.0,7.62,SANGAT LELAH,Dekat (<30 cm)
841.7,136.0,7.63,SANGAT LELAH,Dekat (<30 cm)
836.2,136.0,7.58,SANGAT LELAH,Dekat (<30 cm)
823.9,136.0,7.47,SANGAT LELAH,Dekat (<30 cm)
812.6,136.0,7.37,SANGAT LELAH,Dekat (<30 cm)
796.0,136.0,7.22,SANGAT LELAH,Dekat (<30 cm)
775.4,136.0,7.03,SANGAT LELAH,Dekat (<30 cm)
756.4,136.0,6.86,SANGAT LELAH,Dekat (<30 cm)
732.6,136.0,6.64,SANGAT LELAH,Dekat (<30 cm)
705.5,137.0,6.44,SANGAT LELAH,Dekat (<30 cm)
677.7,137.0,6.19,SANGAT LELAH,Dekat (<30 cm)
652.3,137.0,5.96,SANGAT LELAH,Dekat (<30 cm)
625.9,137.0,5.72,SANGAT LELAH,Dekat (<30 cm)
598.7,137.0,5.47,SANGAT LELAH,Dekat (<30 cm)
572.4,137.0,5.23,SANGAT LELAH,Dekat (<30 cm)
548.1,137.0,5.01,SANGAT LELAH,Dekat (<30 cm)
525.1,137.0,4.8,SANGAT LELAH,Dekat (<30 cm)
502.6,137.0,4.59,SANGAT LELAH,Dekat (<30 cm)
481.9,137.0,4.4,SANGAT LELAH,Sedang (30–70 cm)
461.0,137.0,4.21,SANGAT LELAH,Sedang (30–70 cm)
441.2,137.0,4.03,SANGAT LELAH,Sedang (30–70 cm)
423.0,138.0,3.89,SANGAT LELAH,Sedang (30–70 cm)
406.2,138.0,3.74,SANGAT LELAH,Sedang (30–70 cm)
390.6,138.0,3.59,SANGAT LELAH,Sedang (30–70 cm)
375.6,138.0,3.46,SANGAT LELAH,Sedang (30–70 cm)
360.5,138.0,3.32,SANGAT LELAH,Sedang (30–70 cm)
345.3,138.0,3.18,SANGAT LELAH,Sedang (30–70 cm)
331.4,138.0,3.05,SANGAT LELAH,Sedang (30–70 cm)
318.2,138.0,2.93,SANGAT LELAH,Sedang (30–70 cm)
306.3,138.0,2.82,SANGAT LELAH,Sedang (30–70 cm)
295.6,138.0,2.72,SANGAT LELAH,Sedang (30–70 cm)
285.8,138.0,2.63,SANGAT LELAH,Sedang (30–70 cm)
276.8,139.0,2.56,SANGAT LELAH,Sedang (30–70 cm)
268.5,139.0,2.49,SANGAT LELAH,Sedang (30–70 cm)
260.7,139.0,2.42,SANGAT LELAH,Sedang (30–70 cm)
253.5,139.0,2.35,SANGAT LELAH,Sedang (30–70 cm)
246.6,139.0,2.28,SANGAT LELAH,Sedang (30–70 cm)
240.2,139.0,2.23,SANGAT LELAH,Sedang (30–70 cm)
234.4,139.0,2.17,SANGAT LELAH,Sedang (30–70 cm)
229.1,139.0,2.12,SANGAT LELAH,Sedang (30–70 cm)
224.2,139.0,2.08,SANGAT LELAH,Sedang (30–70 cm)
219.7,139.0,2.04,SANGAT LELAH,Sedang (30–70 cm)
215.3,139.0,2.0,LELAH,Sedang (30–70 cm)
210.7,139.0,1.95,LELAH,Sedang (30–70 cm)
206.5,140.0,1.93,LELAH,Sedang (30–70 cm)
202.2,140.0,1.89,LELAH,Sedang (30–70 cm)
196.9,140.0,1.84,LELAH,Jauh (>70 cm)
192.1,140.0,1.79,LELAH,Jauh (>70 cm)
186.3,140.0,1.74,LELAH,Jauh (>70 cm)
179.9,140.0,1.68,LELAH,Jauh (>70 cm)
174.0,140.0,1.62,LELAH,Jauh (>70 cm)
168.2,140.0,1.57,LELAH,Jauh (>70 cm)
163.2,140.0,1.52,LELAH,Jauh (>70 cm)
158.5,140.0,1.48,LELAH,Jauh (>70 cm)
154.3,140.0,1.44,LELAH,Jauh (>70 cm)
150.3,140.0,1.4,LELAH,Jauh (>70 cm)
146.5,140.0,1.37,LELAH,Jauh (>70 cm)
142.4,141.0,1.34,LELAH,Jauh (>70 cm)
138.6,141.0,1.3,LELAH,Jauh (>70 cm)
134.7,141.0,1.27,LELAH,Jauh (>70 cm)
131.0,141.0,1.23,LELAH,Jauh (>70 cm)
127.6,141.0,1.2,LELAH,Jauh (>70 cm)
124.4,141.0,1.17,LELAH,Jauh (>70 cm)
121.5,141.0,1.14,LELAH,Jauh (>70 cm)
118.8,141.0,1.12,LELAH,Jauh (>70 cm)
116.5,141.0,1.09,LELAH,Jauh (>70 cm)
114.4,141.0,1.08,LELAH,Jauh (>70 cm)
112.5,141.0,1.06,LELAH,Jauh (>70 cm)
111.0,141.0,1.04,LELAH,Jauh (>70 cm)
109.8,141.0,1.03,LELAH,Jauh (>70 cm)
108.8,142.0,1.03,LELAH,Jauh (>70 cm)
108.2,142.0,1.02,LELAH,Jauh (>70 cm)
108.0,142.0,1.02,LELAH,Jauh (>70 cm)
107.7,142.0,1.02,LELAH,Jauh (>70 cm)
107.7,142.0,1.02,LELAH,Jauh (>70 cm)
108.0,142.0,1.02,LELAH,Jauh (>70 cm)
108.3,142.0,1.03,LELAH,Jauh (>70 cm)
108.9,142.0,1.03,LELAH,Jauh (>70 cm)
109.7,142.0,1.04,LELAH,Jauh (>70 cm)
110.7,142.0,1.05,LELAH,Jauh (>70 cm)
112.3,142.0,1.06,LELAH,Jauh (>70 cm)
113.7,142.0,1.08,LELAH,Jauh (>70 cm)
115.5,142.0,1.09,LELAH,Jauh (>70 cm)
117.9,143.0,1.12,LELAH,Jauh (>70 cm)
120.0,143.0,1.14,LELAH,Jauh (>70 cm)
122.6,143.0,1.17,LELAH,Jauh (>70 cm)
125.7,143.0,1.2,LELAH,Jauh (>70 cm)
128.5,143.0,1.23,LELAH,Jauh (>70 cm)
131.8,143.0,1.26,LELAH,Jauh (>70 cm)
135.1,143.0,1.29,LELAH,Jauh (>70 cm)
138.1,143.0,1.32,LELAH,Jauh (>70 cm)
140.6,143.0,1.34,LELAH,Jauh (>70 cm)
143.0,143.0,1.36,LELAH,Jauh (>70 cm)
145.3,143.0,1.38,LELAH,Jauh (>70 cm)
147.4,143.0,1.41,LELAH,Jauh (>70 cm)
149.5,143.0,1.43,LELAH,Jauh (>70 cm)
151.5,144.0,1.45,LELAH,Jauh (>70 cm)
153.6,144.0,1.47,LELAH,Jauh (>70 cm)
156.0,144.0,1.5,LELAH,Jauh (>70 cm)
158.3,144.0,1.52,LELAH,Jauh (>70 cm)
160.9,144.0,1.55,LELAH,Jauh (>70 cm)
164.3,144.0,1.58,LELAH,Jauh (>70 cm)
167.5,144.0,1.61,LELAH,Jauh (>70 cm)
171.6,144.0,1.65,LELAH,Jauh (>70 cm)
175.4,144.0,1.68,LELAH,Jauh (>70 cm)
179.6,144.0,1.72,LELAH,Jauh (>70 cm)
183.9,144.0,1.77,LELAH,Jauh (>70 cm)
187.8,144.0,1.8,LELAH,Jauh (>70 cm)
192.1,144.0,1.84,LELAH,Jauh (>70 cm)
197.4,145.0,1.91,LELAH,Jauh (>70 cm)
202.3,145.0,1.96,LELAH,Sedang (30–70 cm)
207.8,145.0,2.01,SANGAT LELAH,Sedang (30–70 cm)
212.9,145.0,2.06,SANGAT LELAH,Sedang (30–70 cm)
217.4,145.0,2.1,SANGAT LELAH,Sedang (30–70 cm)
221.5,145.0,2.14,SANGAT LELAH,Sedang (30–70 cm)
226.0,145.0,2.18,SANGAT LELAH,Sedang (30–70 cm)
230.9,145.0,2.23,SANGAT LELAH,Sedang (30–70 cm)
235.9,145.0,2.28,SANGAT LELAH,Sedang (30–70 cm)
240.6,145.0,2.33,SANGAT LELAH,Sedang (30–70 cm)
246.5,145.0,2.38,SANGAT LELAH,Sedang (30–70 cm)
253.8,145.0,2.45,SANGAT LELAH,Sedang (30–70 cm)
262.4,146.0,2.55,SANGAT LELAH,Sedang (30–70 cm)
273.5,146.0,2.66,SANGAT LELAH,Sedang (30–70 cm)
283.7,146.0,2.76,SANGAT LELAH,Sedang (30–70 cm)
296.2,146.0,2.88,SANGAT LELAH,Sedang (30–70 cm)
309.9,146.0,3.02,SANGAT LELAH,Sedang (30–70 cm)
324.4,146.0,3.16,SANGAT LELAH,Sedang (30–70 cm)
337.7,146.0,3.29,SANGAT LELAH,Sedang (30–70 cm)
349.6,146.0,3.4,SANGAT LELAH,Sedang (30–70 cm)
359.9,146.0,3.5,SANGAT LELAH,Sedang (30–70 cm)
369.1,146.0,3.59,SANGAT LELAH,Sedang (30–70 cm)
377.6,146.0,3.68,SANGAT LELAH,Sedang (30–70 cm)
382.9,147.0,3.75,SANGAT LELAH,Sedang (30–70 cm)
383.8,147.0,3.76,SANGAT LELAH,Sedang (30–70 cm)
384.5,147.0,3.77,SANGAT LELAH,Sedang (30–70 cm)
385.4,147.0,3.78,SANGAT LELAH,Sedang (30–70 cm)
389.1,147.0,3.81,SANGAT LELAH,Sedang (30–70 cm)
396.2,147.0,3.88,SANGAT LELAH,Sedang (30–70 cm)
406.2,147.0,3.98,SANGAT LELAH,Sedang (30–70 cm)
420.1,147.0,4.12,SANGAT LELAH,Sedang (30–70 cm)
432.9,147.0,4.24,SANGAT LELAH,Sedang (30–70 cm)
447.1,147.0,4.38,SANGAT LELAH,Sedang (30–70 cm)
461.3,147.0,4.52,SANGAT LELAH,Sedang (30–70 cm)
474.9,148.0,4.69,SANGAT LELAH,Sedang (30–70 cm)
487.4,148.0,4.81,SANGAT LELAH,Sedang (30–70 cm)
500.6,148.0,4.94,SANGAT LELAH,Dekat (<30 cm)
512.3,148.0,5.05,SANGAT LELAH,Dekat (<30 cm)
523.1,148.0,5.16,SANGAT LELAH,Dekat (<30 cm)
533.1,148.0,5.26,SANGAT LELAH,Dekat (<30 cm)
542.2,148.0,5.35,SANGAT LELAH,Dekat (<30 cm)
550.3,148.0,5.43,SANGAT LELAH,Dekat (<30 cm)
557.8,148.0,5.5,SANGAT LELAH,Dekat (<30 cm)
563.3,148.0,5.56,SANGAT LELAH,Dekat (<30 cm)
566.2,148.0,5.59,SANGAT LELAH,Dekat (<30 cm)
567.1,148.0,5.6,SANGAT LELAH,Dekat (<30 cm)
567.9,149.0,5.64,SANGAT LELAH,Dekat (<30 cm)
568.2,149.0,5.64,SANGAT LELAH,Dekat (<30 cm)
568.5,149.0,5.65,SANGAT LELAH,Dekat (<30 cm)
568.1,149.0,5.64,SANGAT LELAH,Dekat (<30 cm)
567.8,149.0,5.64,SANGAT LELAH,Dekat (<30 cm)
567.5,149.0,5.64,SANGAT LELAH,Dekat (<30 cm)
567.0,149.0,5.63,SANGAT LELAH,Dekat (<30 cm)
566.6,149.0,5.63,SANGAT LELAH,Dekat (<30 cm)
565.7,149.0,5.62,SANGAT LELAH,Dekat (<30 cm)
566.0,149.0,5.62,SANGAT LELAH,Dekat (<30 cm)
566.3,149.0,5.63,SANGAT LELAH,Dekat (<30 cm)
566.6,149.0,5.63,SANGAT LELAH,Dekat (<30 cm)
568.4,150.0,5.68,SANGAT LELAH,Dekat (<30 cm)
572.1,150.0,5.72,SANGAT LELAH,Dekat (<30 cm)
575.5,150.0,5.76,SANGAT LELAH,Dekat (<30 cm)
578.9,150.0,5.79,SANGAT LELAH,Dekat (<30 cm)
584.2,150.0,5.84,SANGAT LELAH,Dekat (<30 cm)
591.3,150.0,5.91,SANGAT LELAH,Dekat (<30 cm)
597.9,150.0,5.98,SANGAT LELAH,Dekat (<30 cm)
609.6,150.0,6.1,SANGAT LELAH,Dekat (<30 cm)
623.4,150.0,6.23,SANGAT LELAH,Dekat (<30 cm)
638.4,150.0,6.38,SANGAT LELAH,Dekat (<30 cm)
652.7,150.0,6.53,SANGAT LELAH,Dekat (<30 cm)
671.6,150.0,6.72,SANGAT LELAH,Dekat (<30 cm)
689.1,151.0,6.94,SANGAT LELAH,Dekat (<30 cm)
705.2,151.0,7.1,SANGAT LELAH,Dekat (<30 cm)
719.3,151.0,7.24,SANGAT LELAH,Dekat (<30 cm)
732.3,151.0,7.37,SANGAT LELAH,Dekat (<30 cm)
742.1,151.0,7.47,SANGAT LELAH,Dekat (<30 cm)
751.1,151.0,7.56,SANGAT LELAH,Dekat (<30 cm)
756.5,151.0,7.62,SANGAT LELAH,Dekat (<30 cm)
758.2,151.0,7.63,SANGAT LELAH,Dekat (<30 cm)
759.9,151.0,7.65,SANGAT LELAH,Dekat (<30 cm)
760.9,151.0,7.66,SANGAT LELAH,Dekat (<30 cm)
757.6,151.0,7.63,SANGAT LELAH,Dekat (<30 cm)
747.3,151.0,7.52,SANGAT LELAH,Dekat (<30 cm)
737.9,152.0,7.48,SANGAT LELAH,Dekat (<30 cm)
726.5,152.0,7.36,SANGAT LELAH,Dekat (<30 cm)
712.3,152.0,7.22,SANGAT LELAH,Dekat (<30 cm)
694.4,152.0,7.04,SANGAT LELAH,Dekat (<30 cm)
677.9,152.0,6.87,SANGAT LELAH,Dekat (<30 cm)
657.1,152.0,6.66,SANGAT LELAH,Dekat (<30 cm)
631.0,152.0,6.39,SANGAT LELAH,Dekat (<30 cm)
607.1,152.0,6.15,SANGAT LELAH,Dekat (<30 cm)
581.5,152.0,5.89,SANGAT LELAH,Dekat (<30 cm)
556.3,152.0,5.64,SANGAT LELAH,Dekat (<30 cm)
531.8,152.0,5.39,SANGAT LELAH,Dekat (<30 cm)
509.3,152.0,5.16,SANGAT LELAH,Dekat (<30 cm)
487.5,153.0,4.97,SANGAT LELAH,Sedang (30–70 cm)
466.9,153.0,4.76,SANGAT LELAH,Sedang (30–70 cm)
447.7,153.0,4.57,SANGAT LELAH,Sedang (30–70 cm)
430.0,153.0,4.39,SANGAT LELAH,Sedang (30–70 cm)
413.5,153.0,4.22,SANGAT LELAH,Sedang (30–70 cm)
397.4,153.0,4.05,SANGAT LELAH,Sedang (30–70 cm)
380.8,153.0,3.88,SANGAT LELAH,Sedang (30–70 cm)
365.6,153.0,3.73,SANGAT LELAH,Sedang (30–70 cm)
350.6,153.0,3.58,SANGAT LELAH,Sedang (30–70 cm)
336.6,153.0,3.43,SANGAT LELAH,Sedang (30–70 cm)
323.7,153.0,3.3,SANGAT LELAH,Sedang (30–70 cm)
311.9,154.0,3.2,SANGAT LELAH,Sedang (30–70 cm)
301.0,154.0,3.09,SANGAT LELAH,Sedang (30–70 cm)
290.8,154.0,2.99,SANGAT LELAH,Sedang (30–70 cm)
281.2,154.0,2.89,SANGAT LELAH,Sedang (30–70 cm)
272.0,154.0,2.79,SANGAT LELAH,Sedang (30–70 cm)
263.6,154.0,2.71,SANGAT LELAH,Sedang (30–70 cm)
255.5,154.0,2.62,SANGAT LELAH,Sedang (30–70 cm)
247.7,154.0,2.54,SANGAT LELAH,Sedang (30–70 cm)
240.1,154.0,2.46,SANGAT LELAH,Sedang (30–70 cm)
233.1,154.0,2.39,SANGAT LELAH,Sedang (30–70 cm)
226.2,154.0,2.32,SANGAT LELAH,Sedang (30–70 cm)
218.7,155.0,2.26,SANGAT LELAH,Sedang (30–70 cm)
211.5,155.0,2.19,SANGAT LELAH,Sedang (30–70 cm)
204.9,155.0,2.12,SANGAT LELAH,Sedang (30–70 cm)
199.4,155.0,2.06,SANGAT LELAH,Jauh (>70 cm)
194.1,155.0,2.01,SANGAT LELAH,Jauh (>70 cm)
188.7,155.0,1.95,LELAH,Jauh (>70 cm)
183.7,155.0,1.9,LELAH,Jauh (>70 cm)
178.8,155.0,1.85,LELAH,Jauh (>70 cm)
173.2,155.0,1.79,LELAH,Jauh (>70 cm)
168.1,155.0,1.74,LELAH,Jauh (>70 cm)
162.8,155.0,1.68,LELAH,Jauh (>70 cm)
155.9,155.0,1.61,LELAH,Jauh (>70 cm)
149.4,155.0,1.54,LELAH,Jauh (>70 cm)
142.6,156.0,1.48,LELAH,Jauh (>70 cm)
136.4,156.0,1.42,LELAH,Jauh (>70 cm)
133.0,156.0,1.38,LELAH,Jauh (>70 cm)
129.8,156.0,1.35,LELAH,Jauh (>70 cm)
126.8,156.0,1.32,LELAH,Jauh (>70 cm)
119.7,156.0,1.24,LELAH,Jauh (>70 cm)
112.6,156.0,1.17,LELAH,Jauh (>70 cm)
106.0,156.0,1.1,LELAH,Jauh (>70 cm)
99.9,156.0,1.04,LELAH,Jauh (>70 cm)
94.3,156.0,0.98,MULAI LELAH,Jauh (>70 cm)
89.2,156.0,0.93,MULAI LELAH,Jauh (>70 cm)
84.4,156.0,0.88,MULAI LELAH,Jauh (>70 cm)
80.0,156.0,0.83,MULAI LELAH,Jauh (>70 cm)
75.9,157.0,0.79,MULAI LELAH,Jauh (>70 cm)
72.2,157.0,0.76,MULAI LELAH,Jauh (>70 cm)
68.7,157.0,0.72,MULAI LELAH,Jauh (>70 cm)
65.6,157.0,0.69,MULAI LELAH,Jauh (>70 cm)
62.7,157.0,0.66,MULAI LELAH,Jauh (>70 cm)
60.0,157.0,0.63,MULAI LELAH,Jauh (>70 cm)
57.5,157.0,0.6,MULAI LELAH,Jauh (>70 cm)
55.2,157.0,0.58,MULAI LELAH,Jauh (>70 cm)
53.2,157.0,0.56,MULAI LELAH,Jauh (>70 cm)
51.7,157.0,0.54,MULAI LELAH,Jauh (>70 cm)
50.3,157.0,0.53,MULAI LELAH,Jauh (>70 cm)
52.3,157.0,0.55,MULAI LELAH,Jauh (>70 cm)
55.5,157.0,0.58,MULAI LELAH,Jauh (>70 cm)
58.8,158.0,0.62,MULAI LELAH,Jauh (>70 cm)
63.0,158.0,0.66,MULAI LELAH,Jauh (>70 cm)
68.5,158.0,0.72,MULAI LELAH,Jauh (>70 cm)
